scenario_name,fault_category,fault_subtype,fault_phases,fault_branch_id,fault_pos_pu,fault_bus_id,fault_location_km,Zf_real_ohm,Zf_imag_ohm,target_fault_type,target_fault_category,target_location_km,min_Va_fault_pu_b650,max_Ia_fault_b650,max_I0_I1_fault_b650,max_I2_I1_fault_b650,mean_Vunb_fault_b650,recovery_Va_post_b650,min_Va_fault_pu_b632,max_Ia_fault_b632,max_I0_I1_fault_b632,max_I2_I1_fault_b632,mean_Vunb_fault_b632,recovery_Va_post_b632,min_Va_fault_pu_b671,max_Ia_fault_b671,max_I0_I1_fault_b671,max_I2_I1_fault_b671,mean_Vunb_fault_b671,recovery_Va_post_b671,min_Va_fault_pu_b684,max_Ia_fault_b684,max_I0_I1_fault_b684,max_I2_I1_fault_b684,mean_Vunb_fault_b684,recovery_Va_post_b684,min_Va_fault_pu_b675,max_Ia_fault_b675,max_I0_I1_fault_b675,max_I2_I1_fault_b675,mean_Vunb_fault_b675,recovery_Va_post_b675
SCN_00001,SHORT_BOLTED,SLG,A,1,0,650,0,0,0,SLG,SHORT_BOLTED,0,0.995559922591265,660.575269245267,0.13423852622868,0.125311501122545,0.139748205588966,0.998873636297405,0.995231024479374,662.14275781198,0.135199945065174,0.126173567279673,1.36658171629503,0.998864914660434,0.994583535400555,360.903950739075,0.458784794912993,0.39638796096434,2.81980838196419,0.998235045368093,0.996100548517757,71.1967857881156,0.434823754786214,0.59630016446976,2.91642894731069,1.00050255354312,0.993277963520644,5.56068282748154e-09,3.13507549777067,1.00410068927173,2.95618129378293,0.998718627327981
SCN_00002,SHORT_BOLTED,SLG,B,1,0,650,0,0,0,SLG,SHORT_BOLTED,0,0.993644729524414,657.732169465313,0.135008110729798,0.123684769195914,0.145931719799039,0.995953086611366,0.996378994709288,659.38407062837,0.134881874577343,0.12419085301292,1.35655230132367,0.999055346551274,0.998050185743571,360.185132470154,0.459176774958092,0.396269567313921,2.78130106303389,0.999387055891505,0.998565098936054,71.2328723805187,0.434862781413308,0.597327214395794,2.87336617345956,1.00170600872738,0.992824689856282,7.18158736946319e-09,1.62542485316675,1.00660368291514,2.94131522969696,0.999426333436233
SCN_00003,SHORT_BOLTED,SLG,C,1,0,650,0,0,0,SLG,SHORT_BOLTED,0,0.99466175877456,657.716192352513,0.134770660342081,0.125727114443195,0.113706972478486,0.997608006791023,0.995396553932668,658.476073005373,0.135315233781195,0.12418260109965,1.3309736328526,1.0000876773431,1.00092844926215,360.589601276181,0.458246217710099,0.39512461319373,2.7507071554769,1.00719651302888,0.99736310010505,71.3945341104209,0.434258569805128,0.59693218742921,2.89541531784955,1.00065776511587,0.996618022898506,5.12866549715426e-09,1.08288596692784,1.00199215638421,2.95834397755887,0.997959337919676
SCN_00004,SHORT_BOLTED,LL,AB,1,0,650,0,0,0,LL,SHORT_BOLTED,0,0.997244921124088,658.428920303852,0.133555534708894,0.125704469708683,0.10056236079606,0.999802259207669,0.995874989899119,657.802513231517,0.134033496754582,0.126547472390972,1.36728400857034,0.999773293403435,0.999231278814389,360.942580945198,0.457622771695679,0.395554987567669,2.77617405250311,1.00109333856791,0.992393643190841,71.3301752643398,0.434734585232057,0.596145480653015,2.89401575871502,0.997013789429044,0.996984633182057,6.03168944821132e-09,2.12729861876301,1.00545054141437,2.93808365114521,1.00077361051304
SCN_00005,SHORT_BOLTED,LL,BC,1,0,650,0,0,0,LL,SHORT_BOLTED,0,0.998544478120159,659.811549853423,0.134187368609712,0.124332632857758,0.105273816496817,1.00084866573964,0.995185576426843,659.464760668947,0.133885187284243,0.123790424481979,1.37360859603187,0.998441564786655,0.99705925172512,360.401135555022,0.457630564314796,0.395695836473809,2.75077152151967,0.997267721542669,1.00209517159747,71.368122557081,0.437499999662192,0.596821726079358,2.85682034971256,1.00313269849579,0.997123792194238,6.39893283051522e-09,2.25060855851983,1.00550114197479,2.91080793512685,1.00102301543901
SCN_00006,SHORT_BOLTED,LL,CA,1,0,650,0,0,0,LL,SHORT_BOLTED,0,0.9951248033475,659.601676223083,0.1348862464645,0.123966094953633,0.155458364370862,0.99973672244042,0.996310361234054,659.821838448787,0.134442424293654,0.124559997652421,1.35537511183817,0.998761222076943,0.996966908660537,362.181230506281,0.45792446050337,0.39515716877373,2.72470621606493,1.00075525813689,0.996106425500116,71.2417116561308,0.43510524414676,0.595285481377635,2.89028295626582,0.997873488445548,0.997080916970767,8.07797321823004e-09,1.74296177871426,1.00333303809164,2.8855285700624,1.00063960910002
SCN_00007,SHORT_BOLTED,LLG,ABG,1,0,650,0,0,0,LLG,SHORT_BOLTED,0,0.989802593031486,657.796886218452,0.133492216317299,0.125835985544828,0.14637356140166,0.995424790584692,0.997648910126776,659.091057261091,0.134505978344851,0.124671680702566,1.3760628221802,0.99993766616891,0.997863225968143,361.167217763782,0.458358213753197,0.394656501009857,2.78688893104813,1.00024520271602,0.997077484089434,71.2547285851357,0.435900986308794,0.595583129525431,2.81075644757183,0.998091551377782,0.997513425925273,5.59255880085694e-09,1.87732417561914,1.00369838260002,2.90928563647067,1.00355672521473
SCN_00008,SHORT_BOLTED,LLG,BCG,1,0,650,0,0,0,LLG,SHORT_BOLTED,0,0.995962576354634,658.669032393031,0.135166586497498,0.125812275942458,0.159234259903438,1.00074745703638,0.997598249764912,659.357109490171,0.137228776716781,0.127261664356763,1.33950263698873,0.999985563674203,0.996170703721542,360.86920725872,0.458015418935943,0.394997772002866,2.74168000646219,0.999854966846427,0.995981398444522,71.3064068498446,0.435258385843411,0.596250404437705,2.83737194602652,1.00190306837288,0.997626197129444,7.92362351442798e-09,2.32939741407317,1.00342233675228,2.93780640706934,1.00091594995198
SCN_00009,SHORT_BOLTED,LLG,CAG,1,0,650,0,0,0,LLG,SHORT_BOLTED,0,0.994017897292855,658.242764285075,0.134595657749488,0.125110857201476,0.150382962636475,0.998464056713369,0.998397890073901,659.141245320221,0.134015644095659,0.124509777992851,1.33563365477852,1.00212930979937,0.992736330584521,362.258547061484,0.45847825252388,0.39809140353892,2.77383521825764,0.999178519867024,0.996865910482852,71.4242491980405,0.434576258071156,0.596573810743831,2.82987284646929,1.00061745456995,0.99274664953725,3.79908601420797e-09,0.797539546399243,1.001180982153,2.92407526793159,0.997178000807433
SCN_00010,SHORT_BOLTED,LLL,ABC,1,0,650,0,0,0,LLL,SHORT_BOLTED,0,0.998604955645638,658.676403154971,0.136480630566596,0.123957498234103,0.145521826949539,1.00338664552531,0.996354638673905,658.721853565238,0.135186974055845,0.124972047910039,1.40782343379621,1.00103331365468,0.996935008733951,360.870960405462,0.458356001024021,0.395092485606952,2.77704252900004,1.00276498831649,0.998215658927912,71.220686856919,0.433753157821024,0.59510344631829,2.82247713011541,1.00017312028992,0.994685926430952,5.10457837371519e-09,2.93021590138204,1.00550800142346,2.9093536342283,0.997745195745602
